"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Bosnia and Herzegovina","BIH","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.47461076968345","8.35192576548907","3.02552445896671","4.63994216038219","9.39672175844859","14.3208838447957","10.6380771097391","6.4098187157102","-5.46222631394402","7.21157473135206","-0.0400556713923663","-0.803450678662614","5.00917795809291","4.29508457440615","2.56061694171967","5.59382810899247","8.26557319993604","1.80367398046823","-0.0164297795230368","-4.35842791138111","14.1971576797682","5.21401890033229","-2.5",
"Belarus","BLR","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.525112860307502","-8.64883184955427","-9.46436921053045","-16.6031131811136","-10.1995319205288","4.71178692355009","17.5942032052752","10.5127458052834","8.7121363016883","6.38012813761542","7.23757621165907","6.15971343652933","10.356338371243","19.6501380899893","14.3999947889037","13.5999996577048","8.30000301721503","14.7000044917013","-2.19999803614722","10.7290932167536","10.2224259971528","6.12016946976522","-4.82620951643567","0.0999138148010559","-6.45849652104854","-0.0500165148872327","6.96490167938167","5.22617737578925","1.2571819741103","0.158757287453227","5.7915233606231","-5.93148043270989","9.24866063603594",
"Belize","BLZ","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","","","","","","","","","","","15.2778626003505","10.0402534729429","12.4086318974653","16.883265138509","1.94429664856204","-2.99712224756189","20.7865599182228","4.65111278768484","-5.11116202802549","58.7353566328715","4.07066052227343","-1.18081180811808","-1.12023898431666","-8.53474320241692","1.07349298100743","2.53267973856208","6.69322709163347","-0.522778192681116","10.960960960961","10.0811907983762","3.81069452980947","12.137359384251","2.74551214361141","0.565262076053457","2.04394481349004","2.05307961942916","7.60549558390579","2.91837665298678","4.16482055826317","23.0114844746916","-9.16320885200554","0.570993528740019","-1.40045420136261","13.7811900191939","5.0944669365722","-3.9486356340289","-4.77941176470588","0.526500526500513","-0.872905027932958","-2.35998591053188","1.08225108225109","12.3483226266952","-4.5425667090216","0.432612312811969","2.51822398939696","0.581771170006462","-1.06041131105398","2.04611886976292","0.891152132399739","-8.42271293375394","13.6755080950741","8.84848484848484","-1.83741648106904",
"Bermuda","BMU","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-8.58632180745361","-16.723800605341","-32.859437751004","-0.278143318578756","-3.44300152955644","2.39167572604441","6.40679508569694","-2.47170510590986","-0.035077462730186","-19.2876776419674","-6.27128468951526","1.44949943952687","",
"Bolivia","BOL","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","0.209643680235573","10.6694560252763","6.62983424074829","8.91191708738923","9.22930545771057","12.369337962829","4.10852714770715","2.53164556007503","7.77051559589412","5.3908356074127","3.58065379401155","8.0918393362567","4.98806684101622","11.3131772392788","6.10619470555692","8.33386795055809","6.94658297454289","4.55174704049834","-1.60478786967914","-3.25117053204183","-7.20717117542942","-14.247755471477","-0.0163692047683242","1.40537345638718","-6.25592357872546","1.33041847551219","2.50294120010084","-0.678565053570409","4.99294652505678","7.78432930391328","4.81994871472364","0.0780621873210663","4.08008831923014","5.4120595563881","6.79376897732679","4.86444860277504","2.02043342444715","2.48491762742171","2.9254834502767","1.79009216183377","2.68729615052375","0.250626513623686","3.80632313442668","5.58059387389972","3.0042514255632","8.09249946781223","6.09058132088083","3.66014269793999","4.81063244330646","2.58932232671636","3.67501538863209","4.74534154031896","6.0852518274952","4.03214913101104","4.57659586124663","6.18483149435598","3.2869659831195","5.51618232063653","3.19377375328847","-7.9906153348096","3.90938556672302","2.30101727449008","1.81661214659916",
"Brazil","BRA","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","11.1000000009932","8.10000000014226","-0.200000000374359","4.9999999998295","-4.69999999958429","11.6999999994491","2.20000000050237","14.1999999994945","11.2000000000488","11.9000000000972","11.8599999999997","13.9499999999998","16.6199999999999","7.75000000000017","3.80999999999993","12.1199999999999","2.27000000000004","6.11000000000008","6.85999999999989","9.11000000000027","-10.3937007874018","-0.172957290707657","-5.84323040380032","6.17023802457393","8.35825902216764","11.281376570441","0.959755192878362","-3.43283582089569","2.87956247770794","-9.46470669810033","0.149381862987852","-4.14574614545153","8.3096662797787","6.95405100986545","1.99421606410898","0.0802207622298425","2.49340783042651","-4.84114432358929","-1.86260103740246","5.68958372325407","0.713388265638315","2.09300491132819","2.65936947566252","9.08282065320651","2.24270792531978","1.23359974393176","6.14130942001745","4.14954925869489","-9.26395623193726","9.19003493298337","2.24718419264008","-2.37869010665511","3.01330101667483","-4.68703297639247","-8.48427120815636","-4.76702289394602","2.30954190752686","1.39279554745511","-0.425804288807129","-4.66651472080814","3.77761034574323","-0.546624449215813","-1.306257103283",
"Barbados","BRB","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","","","","","","","","","","","","","","","","16.9088888855769","3.17140918630186","9.14518864621587","1.71678526135616","2.19975642742349","-3.61090013455649","-5.36105035042752","2.54335253480227","1.91657271776063","-9.51327432730065","5.13447433600074","-6.62790701109124","6.72478214888696","5.36756121273348","-2.65780732851553","-4.66438807869575","-7.39857522650743","1.15980045512265","-1.4012818167062","5.16796336433856","6.38820717539939","4.84988980717193","-19.383262817363","-5.32787269212714","-2.45310253355315","-9.76331225670091","0.983612164374279","-1.62338578721273","2.14522683085208","2.10015774433556","8.37374384061039","-4.03009015142953","-0.295906680581567","-16.0122793512619","-7.34926845292739","-0.606067814050519","-4.03962154695276","-2.68071000575596","-4.32565007660057","5.73753145099663","0.308287887347646","0.128837916289498","-4.65892776020806","2.49327037929996","-14.3930904193168","1.57967572364039","18.2303906471714","-0.0436369271297394",
"Brunei Darussalam","BRN","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","","","","","","","","","","","","","","","9.64727348253251","13.2632994143226","2.8066815184679","-5.60907722918881","10.8777007101547","4.31694530189655","-14.1942773342436","15.1545110633712","-5.81567107955719","-11.8330098146743","-1.43290778042193","10.0014937353146","-15.045327295201","-1.23565113970083","9.32864711418944","10.0197531730822","11.6285156169438","0.436077727243941","-11.0109972074109","62.958173872436","14.5043761897783","-2.36869986855957","10.405609614331","61.5971800009591","24.5489060202338","2.23563924074864","-9.76447334231213","28.0019987340536","-6.17011977832193","6.85723048241071","-4.18749267786612","-16.3862375878759","-6.1789123608979","-3.04322547246858","-15.3806974671491","-26.2412079969506","-2.64215736078761","14.9539370312421","12.6564948690812","2.72560142929559","-1.0803918524081","-6.05187158288341","-0.161074590459208","15.4874399490572","-9.46521871847777","-5.48356255144012","20.4801056799645","4.98354380180797","10.326435379737",
"Bhutan","BTN","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","","","","","","","","","","","","","","","","","","","","","145.625000118632","-12.9770991409037","13.157894702364","3.10077516088867","-7.01754391218716","-3.773584801849","54.0616245885302","2.72727272151181","50.4424778605107","-2.85085879666399","-3.44028704322457","4.29279328274342","1.9308868496402","20.6649390741722","22.9834334714727","11.5369715257786","7.14756403636085","0.00312636871777272","4.85355556527745","2.69950824800686","12.4651309952671","1.90049020562239","6.03930529774503","4.45994789980585","7.7542233968564","11.4849131492315","25.0372938723259","8.50765618412387","6.88027828183975","20.1832893921396","7.29848456675344","6.78663245554061","-5.25378822871161","9.16586238822737","4.41414252827678","2.42309685968651","6.45749227996808","2.70035809624989","-2.50387697555981","-24.3166411431174","4.18784361532758","6.72703288255725","",
"Botswana","BWA","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","","","","","","-9.44305196881555","9.09093622925224","-9.31377839897682","-4.59460984808541","19.8300603840165","26.2411673804906","27.1535272058532","17.6730404629154","58.0725992884489","36.023441753106","17.4006575173242","0.152477039635741","12.2107224135459","-5.02035912450746","-12.8285630027759","21.2717035972118","11.2702866162577","-2.67184999194465","-8.48515738203301","8.1265310854773","20.0504509460855","26.1344530700944","31.5289746180378","11.7386359082895","3.26382403331931","8.30772917168238","3.08034871183587","-8.57200491926037","3.43060078448718","17.3835380763637","20.6697836188241","19.4823519886863","4.6443547616927","1.09181259885179","-1.07645641407356","1.0701542498355","1.354722909217","-9.95204278519353","-0.18869110596259","1.84459221672233","20.0094799679447","25.6964253473023","-2.565525246761","5.00970457688229","3.90922724180921","11.3509518386154","3.70604512579662","6.53378523261333","8.33569188253946","-15.5216240613963","4.95643144576592","-2.16112497191023","-1.16471779929674","4.52087094789057","-14.9041931060402","8.074373700343","8.20149602580416","1.88682971846657",
"Central African Republic","CAF","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.93015181784851","16.912918223566","10.9914976151847","-43.8400879241654","-12.520915486756","14.2168432120446","4.1934757273947","1.02826313761244","-0.913598853814875","12.0640675085677","-0.00850404177754172","29.459830439357","-1.50003444127219","-10.2828215332215",
"Canada","CAN","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0478374203708","7.98390999461698","9.06127736558035","-3.64583120355792","1.83547432716453","-1.28248845108037","2.42971454055214","2.0078611866505","-1.61346439917691","-3.0133050645277","-5.34425955763558","-13.7890189949481","4.82884587498545","3.46945846199209","1.45720790270846","-0.326842131077399","2.97210200333704","0.566681385010284","-0.00934249955932387","1.9448559697728","3.06012176087103","-0.0191896772844444","-8.53404471454566","5.9108935741998","3.67411835206073","-0.658627635056007",
"Central Europe and the Baltics","CEB","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.52805900800588","2.17654564276113","1.70275393686276","2.59857430317636","5.68754204701307","4.69567675517951","4.57420599919548","7.64163449208431","10.2994945361668","7.07681254097534","12.3573869582134","7.69261970575104","6.55676509088769","-8.31611777635968","9.14011326793167","6.8259226009414","-2.25108986762105","-1.75407747538856","8.9237668647459","7.06772416004691","3.45569251634524","4.60764750985969","4.8706946764908","4.03042386608969","-7.32722037073755","3.20562450310089","4.88128573796864","0.689837430519091",
